config,phi,T2x,THs,THd,th,eheat,aOHC,Lthx,lgla0,Ggla1,Ggla3,ggla,lgis0,Lgis1,Lgis3,Lais_smb,lais0,aais,k_toc,vgx,ggx,To,bdic,gdic,npp0,vfire,vharv,vmort,vstab,vrh1,vrh23,apass,bnpp,anpp,gnpp,bfire,gfire,brh,grh,ka,ga,k_tth,Cfr0,CO2pi,Lgla,Lais,tgla,tgis,tais,adic,aoc_1,aoc_2,aoc_3,aoc_4,aoc_5,toc_1,toc_2,toc_3,toc_4,toc_5,vrh3,aLST,grt1,grt2,krt,amin,vthaw,vfroz,ath_1,ath_2,ath_3,tth_1,tth_2,tth_3,aCO2,k_pH,T2x0
1440,4.980184,4.660016,8.441324,21.095915,0.85781926,1.1859277,0.8828007,1.9471494,0.32831216,0.33466092,0.017267024,0.04986665,0.5083414,180.72215,4.575012,0.23355389,-0.03226097,0.0011148435,1.052349,0.1800206,0.051154397,17.820724,0.9068528,0.035943218,46.97532,0.0052052615,0.00022876868,0.11392677,0.3341276,0.05293181,0.030815745,0.13750705,0.6652855,0.090912975,0.026471145,-0.11962333,-0.0590257,0.77132404,0.023592852,1.1207194,0.21585657,0.40848556,597.7289,278.52365,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1441,5.0479245,2.5172026,9.129733,132.05087,0.60364366,1.1423887,0.9448205,2.1010041,0.1886412,0.42043534,0.02357912,0.05464238,0.23426223,242.66634,4.0519915,0.54743,0.20635314,0.004421766,0.7380138,0.22252466,0.06940712,18.212786,0.9912411,0.032324623,44.937737,0.0045029954,0.0040670116,0.09515286,1.154966,0.50339514,0.023088578,0.40526322,1.0452539,0.63622296,0.037854776,-0.14727795,0.08927149,1.1471634,0.07655673,4.8231854,0.0994557,0.27548113,412.3492,276.3167,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1442,4.5475745,2.1694007,8.472759,238.91165,0.8509986,0.9129592,0.91625583,1.9560109,0.14300385,0.3639467,0.01830919,0.07427949,0.4852799,118.75465,4.6924453,0.30274597,-0.03334394,0.006068037,0.8088279,0.22177538,0.08694765,18.517532,0.94947237,0.05068981,49.140907,0.0036529803,0.0009818532,0.11250916,0.21340618,0.19671506,0.028898062,0.3713333,0.99849683,0.31462646,-0.037486393,0.122514,0.09308606,1.3491175,0.025755301,8.647009,0.054388907,0.9236887,650.5851,281.44092,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1443,5.648872,3.223574,9.726509,41.867664,0.5828881,1.4204167,0.913412,1.5966619,0.48343968,0.27570271,0.023510674,0.052008275,0.37690827,113.8626,6.0567417,0.38950217,-0.030865137,0.0037804733,0.8401347,0.22643371,0.058175754,18.36853,0.7439782,0.034274556,40.351707,0.0067609795,0.00755628,0.09425021,0.32016745,0.17735691,0.025611749,0.7005928,1.5987126,0.19283743,-0.024457185,0.020194657,0.027575165,1.3167343,0.084081426,0.7142247,0.073969774,0.528008,551.9802,274.99942,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1444,5.3615956,4.505457,8.556171,146.04901,0.46032804,0.79951483,0.9113541,1.841414,-0.11594149,0.42791682,0.039178696,0.016558453,0.45669118,150.72318,5.6611533,0.47645923,0.13440688,0.0047701383,1.1085868,0.14382395,0.022210946,16.796423,1.0130639,0.057766646,51.89166,0.0049376595,0.0015927512,0.11128132,0.053292934,0.24217711,0.014085897,0.92827934,1.1258043,0.09857967,-0.005950703,-0.21176328,0.11694252,0.48827627,0.08489612,1.8486521,0.13992919,0.35826543,610.5637,276.7055,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1445,4.7614546,3.1682355,8.422961,63.137157,0.6468015,1.6637912,0.9131797,2.3208687,0.23398705,0.40600568,0.0026261872,0.011589913,0.40585193,274.6911,3.377135,0.34934682,0.07773654,0.0059377397,0.9117329,0.15169662,0.0095412955,17.566397,1.0575316,0.051768743,52.10801,0.005177736,0.0010084985,0.121199,0.1900951,0.067178816,0.03371017,0.64677054,0.5581894,2.2974355,0.037635405,0.15406561,0.27455577,0.71782273,0.025604384,0.8859287,0.1440012,0.13428552,572.271,276.27246,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1446,5.131447,3.0049133,8.864014,164.76802,0.6767867,0.5788226,0.8965907,1.777354,0.4269531,0.38286233,0.007158067,0.08777697,0.5113556,194.31184,6.588596,0.34129593,0.13257505,-0.00020394153,0.8176672,0.22627378,-0.008751158,17.824682,0.68482304,0.025587821,47.996037,0.0037064387,0.004684843,0.10644046,0.21942449,0.121972054,0.03341156,0.6661716,1.1188965,0.5024095,0.025553098,0.1667662,-0.082636304,1.0003058,0.08590465,2.5270817,0.081319004,0.6649672,403.0512,277.20013,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1447,5.5434613,3.8734612,9.172715,171.02188,0.5572646,1.7112842,0.93750334,1.8883681,0.46863636,0.34526783,0.015868837,0.11071402,0.21851517,122.99723,7.83401,0.44335666,-0.04821481,0.0050782776,1.1292509,0.083243445,-0.055197157,17.131035,0.99963504,0.040718865,49.70933,0.008809315,0.002530702,0.10971904,0.11615693,0.14401788,0.025375586,0.8684844,1.5297512,0.37416324,-0.053017523,-0.11076018,-0.0838361,0.3939131,0.033196896,5.08238,0.11919335,1.707788,591.4604,280.3387,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1448,4.959156,3.9968596,8.547675,103.96729,0.60049987,2.1307082,0.92690706,2.0282714,-0.13264622,0.5077749,0.014848851,0.04420425,0.36135077,100.0568,5.860783,0.38228083,0.074067086,0.008806212,0.8955752,0.089079686,0.0010792986,17.7679,0.8084757,0.073099196,40.798557,0.008527083,0.0036889627,0.10996844,0.20264788,0.097389914,0.037876513,0.70773053,1.1398069,0.8452666,0.056173827,0.06620541,0.151616,1.9377745,0.03135385,4.5724506,0.1462384,0.9042541,579.25433,275.2512,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1449,4.578898,2.8941772,7.6479645,99.5812,0.5273121,0.9939758,0.9195243,2.1534364,0.42575175,0.34012613,0.008307974,0.056608345,0.3820635,150.02628,5.632896,0.21750304,-0.07101741,0.0008614587,1.0052192,0.29181302,0.0130900135,17.930204,0.75333834,0.06272138,47.774685,0.011740222,0.0056945644,0.11504035,0.26764458,0.27561063,0.016521607,0.5834845,1.0979543,0.17252493,0.01915647,0.1506722,0.16166903,0.61471194,0.0188048,1.2591419,0.17090565,0.11460905,556.611,280.14725,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1450,5.2578135,3.9323373,9.31541,79.27649,0.82605034,1.1147034,0.9024248,1.6298636,0.59111184,0.3077982,0.02030258,0.05155666,0.054444812,238.09047,3.4301212,0.36370376,0.21125513,-0.0011491331,0.83672655,0.19084089,0.032197364,17.56072,0.963743,0.031191122,46.607887,0.0069547207,0.011739947,0.102945164,0.4899627,0.3168257,0.029902864,0.79886734,1.4027956,0.42151162,-0.015781567,-0.038015462,-0.007825925,1.1285233,0.08324651,0.8422505,0.09096339,0.47861964,607.5538,278.695,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1451,5.0527034,3.6259727,6.8572574,166.61484,0.75168604,1.862891,0.9277634,1.7756032,0.2488913,0.3257089,0.050777163,0.047966294,0.26081064,253.19395,6.052597,0.47334033,0.18973924,0.0055319467,0.93829626,0.055239413,0.013667137,18.63353,0.8447563,0.04481745,43.39645,0.0029200267,0.0006743208,0.10263949,0.1516871,0.31297788,0.015640238,0.32724267,1.1406082,0.6101259,-0.0073147225,-0.29905838,-0.08473672,0.80350304,0.024254384,2.8686922,0.09548866,0.94885015,584.5551,275.57587,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1452,6.0819597,3.2596147,7.1465564,82.09827,0.66131794,1.0286667,0.9181691,1.9516655,1.0155674,0.21596219,0.023568332,0.09170963,0.4655837,193.12408,4.5505743,0.2508725,-0.08917532,0.0018357218,0.8310464,0.22432047,-0.038648583,17.33502,0.7321419,0.008256044,47.094406,0.006222052,0.0035195816,0.097019054,0.19716369,0.08756667,0.029054986,0.76979345,1.0493361,0.22748484,-0.016903915,-0.17042549,0.07247552,1.1251997,0.016131803,1.3307673,0.12510523,1.5494404,439.7942,277.16476,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1453,4.3113904,3.4508052,7.98618,81.345375,0.741173,2.0104313,0.9198193,1.8247797,0.22159828,0.4738171,0.02737183,0.070930965,0.45820698,195.31921,6.1964903,0.4081575,0.10216285,0.0034215313,0.9946477,0.21797308,0.10835817,17.441824,0.8763781,0.023441978,48.267902,0.0034441918,0.0020173902,0.12205941,0.38310832,0.20716341,0.021695297,0.18698847,0.9101023,0.2172587,-0.023078775,0.078300856,-0.016339427,1.3165618,0.017608577,1.8430113,0.12292686,0.4379657,518.83374,282.58115,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1454,4.904904,3.1122315,10.056585,149.81546,0.70655257,1.6028873,0.93802714,1.5148686,0.30442467,0.31599727,0.049629077,0.061236307,0.45207807,130.91612,5.6394744,0.23385815,0.04258322,0.0013131232,1.025793,0.20737807,0.019981045,17.40548,0.9102989,0.023539098,45.740337,0.009723792,0.0002828457,0.109419934,0.44767424,0.37359193,0.017686507,0.42616707,1.1331439,0.8428898,0.013027335,-0.36554897,-0.09715739,0.5066476,0.01610243,1.75957,0.13529941,1.294397,488.0903,275.01355,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1455,4.6539617,4.180603,7.8933024,277.9888,0.56786805,1.0207602,0.8814059,1.5559953,0.1972436,0.39418042,0.031852264,0.18468197,0.37746674,237.33261,5.19025,0.6324038,0.12721764,0.0057358574,0.87418336,0.1617208,0.009291766,18.32583,0.77485144,0.06008925,42.167233,0.007321717,0.0013644391,0.11710281,0.36879572,0.1965784,0.028224695,0.463773,1.0476158,0.17907098,-0.0028473316,-0.15197872,0.099004455,1.2531549,0.015211994,3.6630344,0.14170991,0.4735869,612.9629,282.08826,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1456,5.99702,2.8134475,6.3146954,142.80078,0.6618028,1.6139468,0.8874976,1.5737317,0.87905383,0.25730333,0.03927759,0.15364672,0.32666993,87.58165,2.3734546,0.3290139,0.112330355,0.002752374,0.8836855,0.2009888,-0.04023179,18.070253,0.79492646,0.011016703,47.095078,0.008068494,0.01288496,0.117076434,0.64440334,0.13170922,0.029617682,0.7430296,1.3354667,1.5240676,0.026482863,-0.18403317,0.0479528,1.3635597,0.040587153,3.266199,0.17764665,2.749444,531.34814,281.58096,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1457,4.9117866,4.6515584,10.133115,177.33745,0.7319374,0.9799922,0.8820743,1.8216598,0.670776,0.31879452,0.037833296,0.014730692,0.31477934,177.87366,5.527835,0.25706753,0.077595994,0.0011383734,0.88303566,0.2120421,0.0122410795,18.71059,0.84372956,0.035249475,50.274258,0.008583308,0.0024301307,0.122212745,0.6940652,0.31517497,0.031104216,0.23180965,1.1526036,0.08369538,-0.032117434,-0.042107712,0.10914289,1.2614977,0.012601493,0.68188006,0.12073164,2.116558,740.0279,282.7836,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1458,4.392163,3.7040915,7.118656,112.10655,0.8340927,1.6663982,0.91493005,2.4040034,0.5216628,0.35102412,0.04005798,0.13075958,0.26773325,250.57271,7.856972,0.39073235,0.206845,0.0019650457,0.8352177,0.30776146,0.00775346,18.403397,0.87329537,0.016396908,47.417145,0.006521916,0.000342654,0.1073169,0.15160611,0.12752026,0.03335855,0.24216333,1.0164844,0.24159703,0.0150166135,0.03905037,0.13729137,1.3620352,0.0053937784,0.7998145,0.13833463,1.1688195,610.5122,283.36896,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1459,5.192344,3.8989894,8.011965,201.30402,0.7759435,2.0399306,0.9069965,1.4993668,0.17995344,0.44075426,0.012248703,0.14417967,0.45229948,134.09978,6.312227,0.30257773,0.1781421,0.0020400155,1.1282061,0.29981643,0.023035549,18.311806,0.9267241,0.03585534,45.16871,0.003829234,0.0017033009,0.103759035,0.05107067,0.16261008,0.022264985,0.60788655,0.7546351,0.062351756,0.040463865,-0.104363725,0.09990951,0.68139416,0.056131337,1.0493634,0.122466676,0.7812707,731.306,276.16116,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1460,4.654447,3.292716,7.9204373,98.01285,0.5077577,1.1494224,0.8944298,1.8964144,0.24786325,0.34356812,0.03654039,0.11341018,0.4928463,213.8759,3.632334,0.43258676,-0.03218666,0.0047034537,1.0722148,0.2432516,0.060003337,17.622143,1.0555075,0.03273559,45.03463,0.0033227622,0.00052292296,0.108573824,0.19554563,0.18511021,0.022756824,0.56294554,1.4466943,0.026689515,-0.047628976,0.04238978,-0.09735619,0.7421594,0.1962736,2.5969918,0.07890555,3.4074667,418.11002,280.18097,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1461,5.3091283,4.2953787,6.917515,65.61445,0.7764473,1.9320613,0.90618515,2.00122,0.6342677,0.28609622,0.02415994,0.03321688,0.22253448,169.65594,5.9942484,0.39029652,0.06730937,0.0051466315,0.8251389,0.20053361,0.00677338,17.781956,0.79301983,0.009980779,45.27808,0.010957869,0.0022991188,0.09690922,0.31688067,0.09244337,0.028156236,0.63782656,0.9344131,0.07754468,-0.035194524,0.021192573,0.044139434,0.72898895,0.010567437,1.5067675,0.1079618,0.60816723,422.68933,276.78705,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1462,4.816557,4.4413004,9.051449,53.6543,0.8573013,1.6260456,0.9169439,2.0799606,0.46825594,0.37190634,0.008581248,0.09652814,0.4222598,159.34718,5.5008507,0.36862025,0.052768543,0.0036847985,1.0838114,0.1910551,0.024341602,19.020723,0.96439415,0.026713576,45.709095,0.0034963244,0.002625896,0.106543116,0.17476144,0.13176386,0.022598935,0.22575308,0.9778809,0.3126221,0.020993859,-0.21485195,0.17491193,0.80841005,0.08025814,1.6821187,0.10057312,0.8803143,747.50415,279.19794,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1463,5.7998986,3.19582,9.553471,26.022007,0.7895034,1.3816383,0.93218845,1.7146916,0.18054152,0.38372707,0.010416213,0.10847023,0.23212665,218.51736,4.3082786,0.45583007,0.1469201,0.0023800351,1.0257422,0.15621956,0.062467385,18.12114,0.960303,0.025199778,50.687378,0.009217639,0.004496176,0.1014704,0.20979032,0.13846013,0.03559702,0.39838266,0.4898915,0.020961698,-0.0014541943,-0.189887,0.061575573,1.0786959,0.019809319,2.4527142,0.09917213,0.6880034,332.42828,273.91284,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1464,4.864185,3.1263742,8.188026,50.437668,0.84439445,2.375739,0.9414674,2.1390228,0.33321905,0.3284408,0.011163605,0.045009114,0.32049158,165.58812,6.478871,0.36802348,0.07361593,0.0023080525,0.83029133,0.2049055,-0.04822706,17.979597,0.92672217,0.06282924,43.87346,0.014714074,0.0019437079,0.1001483,0.21893345,0.100798346,0.02481752,0.46183476,1.118216,0.1254191,0.03125124,-0.04702181,-0.025696512,1.1543134,0.03663445,2.1386182,0.1647919,0.1549625,497.808,279.50092,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1465,6.1062565,3.9223337,8.741349,73.81638,0.52894366,1.7885351,0.8836447,1.9934827,0.06800469,0.4492394,0.019815259,0.37111008,0.06891716,279.33655,6.3394876,0.51808643,0.091508836,0.0023098546,0.7304008,0.25085062,0.06923841,16.885473,0.9346989,0.039217718,47.40961,0.0030426276,0.0031048534,0.1086982,0.4869144,0.2403442,0.024320407,0.13680525,0.9138435,0.18805428,-0.031845912,-0.035645556,-0.1310664,0.613519,0.01546945,1.26766,0.1597461,0.4973481,459.95242,278.4257,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1466,5.7708125,3.1089447,8.673006,217.62576,0.6907164,1.8584679,0.9193287,2.046207,0.7126857,0.30955392,0.024695221,0.13984732,0.59665143,99.3426,6.6479163,0.4094983,0.028579116,0.006982547,1.1992916,0.25929415,0.024097728,18.872633,0.92521214,0.040484883,46.14605,0.0012578017,0.00045930754,0.1232295,0.17767784,0.12662931,0.027792044,0.79072654,1.2134911,0.14470056,-0.018072437,0.057191428,0.13698246,0.6907621,0.12517966,4.0455155,0.18042,0.33788967,514.5292,274.3687,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1467,5.5191503,2.9275374,9.19194,100.22104,0.6915033,1.7617548,0.9216476,1.9889317,0.36741266,0.33775347,0.011513794,0.15285294,0.22490557,199.21422,5.3071427,0.37273455,0.059564155,0.0014904744,0.6204343,0.19671617,-0.020758893,18.158587,1.0130866,0.009925015,42.440464,0.00571688,0.0009370559,0.10527325,0.17714444,0.40685064,0.016112132,0.7080701,1.1061695,0.2708203,0.015396896,-0.24377263,0.043521848,1.5203449,0.072327174,3.0933964,0.105898604,0.6186803,416.52182,280.73386,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1468,5.652246,3.205974,8.389288,123.44636,0.71699363,1.2458173,0.9345758,2.1996448,0.35346693,0.36519513,0.014829514,0.036910422,0.3394179,116.314964,6.961774,0.34956336,-0.017115487,0.001088467,0.6229582,0.17497812,0.041098785,17.937994,0.7990643,0.034478325,52.396503,0.0016447431,0.002742233,0.11958207,0.27892506,0.28479946,0.022484088,0.48822355,0.9492292,0.5252245,0.0014903538,-0.28587013,0.07325393,0.63533634,0.010766188,4.2087812,0.13222557,0.3724578,570.8108,276.01343,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1469,5.3873024,3.0019143,8.851416,69.52189,0.6277873,1.3134496,0.89892524,1.5695859,0.35752714,0.35199362,0.01882502,0.034911733,0.2504745,267.25482,4.4928675,0.3137462,0.12732802,0.0029807477,0.8988761,0.25204432,-0.023405736,17.058493,0.92727464,0.059043463,46.51753,0.0064621987,0.0013566407,0.11880262,0.25493202,0.11341243,0.0316971,0.80282575,0.92070144,0.062051557,0.023702297,0.208276,0.019765407,1.0787475,0.011418442,6.6915298,0.11228381,0.88385075,419.6984,278.1907,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
