config,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
1916,1.0462873,0.04116086,400.65707,2.6118588,0.068598196,132.4341,112.63432,-21.81487,28.545727,2.8799627,2.0696483,2.8947315,2.52131,2.2562177,138.95587,406.3659,76.34986,542.0018,578.3104,0.2417938,1.8224506,14.349005,123.08821,-0.14889142,9.273547
1917,1.2679842,0.04301234,399.89655,2.4695554,0.26952454,118.63757,98.85899,-28.372519,-20.968199,2.0161674,1.6105715,2.5093417,2.509172,2.416294,151.53094,420.52997,101.71966,391.23795,906.659,0.32049596,3.2423272,13.492978,103.059715,1.445625,8.1355
1918,1.1155233,0.05725058,400.16278,2.4813952,0.4522222,110.8359,55.02842,-16.285852,-18.421358,2.2111838,1.6501316,2.2602253,1.9010956,1.67129,102.5067,387.00342,44.649246,669.1446,587.08936,0.19565153,0.53117836,7.868544,86.38231,-0.09062512,8.175478
1919,1.0814607,0.031143332,400.04254,2.4349577,0.43531647,139.88657,114.43253,-24.983225,-46.355797,2.3612363,1.8397605,2.7592182,2.4747133,2.2086933,136.77573,548.96216,61.97713,155.6041,852.32263,0.0616123,0.08752178,1.4479749,18.460745,-0.12524395,9.571425
1920,1.0756414,0.03995896,400.35123,2.4098725,0.119007826,159.14291,49.492493,-18.034302,-16.904495,2.8342586,1.9653084,2.4869785,1.8464617,1.5314934,91.933754,507.6896,226.19711,305.80597,1292.6907,0.25449428,1.5544399,13.130493,115.79895,-0.14956948,11.519427
1921,1.0478513,0.041046254,399.79678,2.5949764,0.31488574,83.40675,18.71938,-39.07511,-44.54582,2.4414914,1.8808178,2.7741656,2.5569205,2.3477116,145.88223,437.52728,37.583313,103.28851,62.102104,0.16117261,2.0558023,9.173087,70.32008,-0.28568822,8.810539
1922,1.0791581,0.04344569,399.70502,2.3966613,0.034410752,167.01518,57.198204,-22.58586,42.344444,2.9875565,2.1776166,3.0278618,2.5432377,2.2251725,136.54077,414.0292,33.98481,213.22214,351.18936,0.07583072,0.20256242,2.5771863,26.813732,0.29769278,8.647082
1923,1.0983431,0.040534295,398.87405,2.4771,0.2535308,148.91634,132.8716,-24.779354,-8.461584,1.8837125,1.5344166,2.4205709,2.3365142,2.1707783,135.77167,469.20758,42.088276,768.5597,271.20386,0.23869774,1.2151092,10.04476,90.0435,-0.04097102,10.52421
1924,1.1234403,0.039403193,399.59808,2.5293193,0.26072115,154.71848,77.85365,-19.466045,23.233946,2.674119,1.9240091,2.6375623,2.1763532,1.8912799,115.72229,470.89667,49.597324,51.446888,65.339645,0.16816859,1.2701299,8.780965,73.68566,0.35643703,8.76252
1925,1.220826,0.050073553,399.76733,2.4798348,0.14647898,131.43994,28.577953,-30.676243,-27.091192,1.9822632,1.5951955,2.4766023,2.3403635,2.15255,134.24072,413.9328,224.2458,81.14877,675.9259,0.1502643,0.378345,4.351689,44.975014,0.2853155,7.3877687
1926,1.1793495,0.047253132,399.58685,2.483643,0.20105693,94.93065,19.654688,-41.245663,-33.4887,2.2122643,1.7611344,2.679123,2.4098969,2.1419854,132.73926,483.1188,136.48633,136.47076,227.00583,0.22702913,0.49068815,7.213462,81.10891,0.08440844,9.908662
1927,0.92044866,0.028269786,401.05127,2.664741,0.23923631,113.611755,76.648865,-12.62814,-66.51127,2.745109,2.0416064,2.9761539,2.717023,2.4842124,154.05772,581.868,84.873764,1794.8304,1266.1908,0.09821083,0.67109215,4.498306,37.43228,-0.14391784,12.078423
1928,1.059528,0.04140879,399.896,2.715518,0.14417425,85.26846,108.39874,-15.130274,5.1578026,2.5389342,1.9169829,2.7710538,2.5043468,2.2806752,141.29929,509.32397,79.94519,291.27512,710.11017,0.1325542,0.40146232,5.678444,62.678276,0.10905361,9.385544
1929,1.0522425,0.063666455,399.7993,2.4747422,0.26383802,76.26341,108.32993,-18.188192,-5.0819044,2.6014671,1.8028595,2.2808318,1.7121401,1.4305632,86.087524,495.13858,53.61674,519.4039,429.69327,0.2493114,3.5245564,14.387248,108.983055,0.8170063,7.4702086
1930,1.0922675,0.068351336,400.3906,2.1862493,0.14271048,104.10819,62.17575,-14.591196,-30.394787,2.3129544,1.8444166,2.8296883,2.7121866,2.535478,158.35307,424.76605,136.5162,593.1352,1292.0728,0.19526814,1.3743289,9.019636,74.98198,0.73648226,7.1791306
1931,1.1004224,0.03433149,400.122,2.4694066,0.3002991,144.57211,98.859085,-13.781332,-23.304514,1.7045263,1.3961036,2.2728927,2.433173,2.4509013,154.7891,419.5865,37.94793,92.53787,77.63732,0.07192562,0.2709165,2.7737546,25.605373,0.65914214,8.550194
1932,1.1871494,0.043881517,399.88434,2.4387019,0.11188255,69.783844,87.35126,-26.123846,-50.674503,2.5891738,1.9052864,2.64179,2.236727,1.9720043,121.1143,496.7667,58.708893,947.5853,955.077,0.22860475,1.7875102,10.730584,86.678185,0.23216717,11.455945
1933,1.1192278,0.03979858,400.04526,2.4216878,0.27137992,100.49142,56.144707,-16.75602,-6.6875863,2.230496,1.7553831,2.577226,2.3178642,2.0987048,130.11691,584.3627,51.095833,84.75871,337.2672,0.1367369,0.5074897,4.855115,45.26764,0.34117612,8.497985
1934,1.0552973,0.04116868,400.02548,2.5076,0.09471784,88.532036,37.454437,-24.261974,3.9653842,2.380672,1.6926384,2.2460515,1.7859566,1.527526,92.87495,451.6524,95.66405,263.44507,839.01105,0.1601268,0.77974343,7.517006,68.914825,-0.19367757,7.8166223
1935,0.9728395,0.032336455,399.96564,2.474028,0.11248778,80.38724,17.950382,-19.333323,-21.69079,1.874093,1.4913056,2.2732143,2.1298194,1.9585079,121.99851,409.3212,124.15959,213.79207,745.5322,0.19664712,1.0424372,6.3151045,51.58069,-0.08632052,8.070826
1936,1.0025232,0.037939478,399.99484,2.4568858,0.16621068,70.74149,69.866516,-15.208853,17.625708,1.875714,1.493685,2.3257005,2.224134,2.0608015,128.59238,736.8937,108.977005,297.71542,555.89056,0.1397703,0.28978938,4.895091,62.70171,0.38968387,12.234929
1937,1.027149,0.039614435,399.91495,2.506284,0.3505128,105.68944,109.87358,-19.83585,-17.302662,2.8567517,1.9807552,2.5743518,1.9922578,1.684132,101.96612,543.22766,70.28635,174.97208,502.62714,0.06403322,0.3626313,2.8233876,24.123646,0.10042796,8.371161
1938,1.1091628,0.03884367,400.032,2.4645145,0.14620343,119.21309,9.892681,-17.05326,17.006693,1.9294685,1.5827348,2.58656,2.7568252,2.7763188,175.49104,510.92667,74.94723,785.9025,896.126,0.1675001,0.58638346,8.125967,92.07969,-0.12967765,6.6372337
1939,1.119702,0.04275008,400.09808,2.5369422,0.105170526,112.89262,105.96804,-23.52142,-39.926292,2.6686306,1.9862444,2.809892,2.4632568,2.2077522,136.19858,530.9496,239.0312,159.2852,1171.5414,0.29174578,1.3435452,12.293415,113.18904,-0.2538413,7.8727455
1940,1.1112119,0.031728443,399.79013,2.4362423,0.111796476,205.94852,19.841625,-15.349321,-12.631459,2.7868683,1.9708557,2.5981314,2.0683682,1.7727673,107.61708,478.89926,209.48628,739.1801,665.2843,0.14454342,0.8498519,7.3641214,65.49954,-0.28235066,7.623999
1941,1.1013079,0.04574455,399.81528,2.479742,0.16804299,48.791664,126.2489,-23.48063,-6.399134,2.6672556,1.9826841,2.8151689,2.4331534,2.1564348,132.80823,582.6623,72.80928,241.75858,837.22864,0.23658025,3.0861545,17.438046,139.27557,-0.16842134,9.1947
1942,1.1832707,0.046724357,399.80246,2.4563,0.19403407,101.77699,118.054344,-24.736805,17.790546,2.4434676,1.7917585,2.4336925,1.9936144,1.7286351,105.60117,647.9114,109.47201,514.5199,318.03928,0.235495,0.83918774,8.515737,86.51505,0.36447456,9.560598
1943,0.9427695,0.033838645,399.7817,2.530621,0.25990862,73.93577,78.25308,-13.409024,20.88667,2.5476444,1.8980955,2.6775985,2.251342,1.9624832,120.48149,482.5621,138.96375,120.142944,1438.4755,0.20096867,1.1931522,11.742754,107.60482,0.1444788,8.080382
1944,1.064042,0.062245198,399.82068,2.4732065,0.34728086,145.157,90.12124,-36.791004,4.95812,2.009959,1.7102661,2.7980237,2.9373107,2.8736968,181.33705,532.85645,106.49483,403.27655,588.5097,0.12566298,1.9473686,9.007893,69.67921,-0.44709164,10.518751
1945,1.1335367,0.039883472,399.96942,2.4023309,0.13555942,136.09517,46.931244,-14.42821,-12.70503,3.0673606,2.2608352,3.1521385,2.690503,2.3814216,146.24483,360.7708,101.14899,450.5207,521.744,0.13215248,0.18237302,3.638562,53.473244,1.5554221,7.912636
1946,1.1584074,0.033822853,399.82928,2.4380813,0.15623571,125.23354,86.327095,-18.507635,35.70893,2.008348,1.5665605,2.251854,1.8982258,1.6464125,101.15973,373.8867,21.174177,45.020287,158.99904,0.15104665,0.23989066,4.72122,84.36958,0.45490378,6.891796
1947,1.0350128,0.041455418,399.7173,2.4514298,0.093309544,96.12547,76.967285,-23.996965,-4.8114533,2.467778,1.8521522,2.5829616,2.0959058,1.7882932,109.260574,448.44858,39.8556,341.9538,277.0212,0.11120574,1.3140795,6.0808496,46.749462,0.16736504,7.8025045
1948,1.1185099,0.029304022,398.88046,2.709579,0.20458183,34.03091,108.89406,-17.620695,-1.5776191,4.0205283,2.735439,3.3951955,2.5148916,2.0946019,125.61267,568.19525,48.39266,1821.988,1114.9827,0.116543435,0.96382934,6.1007624,50.530796,-0.006801224,10.469449
1949,1.1235925,0.052223094,399.80377,2.2864316,0.18751886,121.757545,107.05347,-27.862858,-17.575504,2.2301805,1.8050753,2.7140002,2.4309046,2.1694598,134.48947,402.53223,80.19612,131.15196,364.5414,0.24798723,1.7878962,12.46281,105.47929,0.29178792,8.062447
1950,1.0484384,0.040548198,399.83185,2.6406007,0.102978505,34.891197,89.07243,-16.311901,16.927652,2.409109,1.8444073,2.6458974,2.2584968,1.9806885,121.88365,423.6334,38.803993,20.35578,541.4333,0.09701487,0.17963889,3.241864,45.128765,-0.09210744,8.834046
1951,1.0629041,0.05492246,399.66174,2.3472776,0.36090964,123.234985,84.279335,-27.128613,-45.413765,2.4462059,1.890482,2.7229865,2.4657395,2.2461452,139.223,447.89178,55.555443,348.25925,1157.4147,0.14526168,1.9151436,9.868695,77.97866,0.98457795,7.0126276
1952,1.0406569,0.040389113,399.99066,2.3808284,0.19893353,18.207264,64.05613,-15.993349,10.062706,2.2925954,1.7363527,2.512058,2.2483776,2.0338848,125.89258,517.8413,117.9751,115.24188,565.7645,0.061711513,0.35308784,4.563039,46.83492,0.3105504,7.4405203
1953,1.0473601,0.04681021,401.80966,2.3871522,0.32387963,64.19009,50.127625,-34.779396,-55.94277,2.254458,1.6910791,2.3714135,2.0533166,1.8321431,112.837875,483.88583,66.39799,255.40726,629.7281,0.26442966,0.9138489,10.588724,105.331566,-0.32162604,7.453805
1954,1.1325853,0.037071083,399.82602,2.4563527,0.12661333,143.53403,130.13567,-28.890299,-60.18749,3.1321378,2.2592063,3.087876,2.5717087,2.2519581,137.89395,413.12344,92.61527,90.62053,340.0983,0.1747953,1.438329,9.434407,77.93075,1.1764028,8.509104
1955,1.056072,0.048405387,399.67963,2.4448445,0.25404376,146.0148,84.074036,-20.315014,-7.6923513,1.6506894,1.3809161,2.3125339,2.6176083,2.716931,172.44463,465.85162,53.902935,264.43536,420.1957,0.20014854,0.6052829,7.198091,70.45011,-0.056418084,8.0475025
1956,0.9805662,0.037124716,400.014,2.4490037,0.23783906,122.497025,105.306786,-12.506761,-11.077205,2.6702921,1.9421213,2.639913,2.1838565,1.9032686,116.33887,477.08057,84.71968,66.283554,970.1367,0.07510744,0.8278996,5.481529,44.8669,-0.102917865,8.825636
1957,1.1246477,0.04595936,399.88068,2.4398131,0.39896598,85.20082,87.467476,-19.831448,30.955069,2.215726,1.7623708,2.7259555,2.699387,2.5776253,161.54707,418.7377,100.22758,230.95732,166.01749,0.3021391,1.2847393,10.690221,92.82163,-0.35455146,8.496088
1958,1.038729,0.038814437,400.1354,2.4887726,0.19352622,78.55439,97.48366,-33.217827,-18.343029,2.2880096,1.7464631,2.534371,2.290174,2.0803502,128.9233,451.74625,42.858566,151.55013,824.5545,0.1950425,1.9282961,10.023454,78.51688,-0.040377904,7.38525
1959,1.2173522,0.046881706,400.2376,2.4412239,0.29185683,112.37651,35.882072,-27.485035,-14.215021,3.016925,2.1697788,2.9286718,2.3728118,2.0445585,124.66508,534.55334,138.91507,646.68445,1129.6464,0.2007649,0.6820022,9.442215,102.9564,0.78581905,10.428386
1960,1.1870028,0.0974462,399.89844,2.599478,0.14020988,68.767105,64.019295,-25.335331,-14.416614,2.8988853,2.1292496,2.975149,2.5158076,2.2082424,135.62354,421.40942,68.31266,475.23102,652.5466,0.14671735,1.663641,7.1362944,54.81419,0.59818166,8.575297
1961,1.0906234,0.05703625,400.4523,2.3697581,0.14350155,130.42773,112.750404,-22.05125,25.132736,2.5839791,1.8031323,2.3742437,1.9227327,1.6631597,101.15493,426.70093,52.758095,188.39859,466.9792,0.093031526,0.40121812,3.175843,27.388401,-0.034164142,6.783796
1962,0.9708784,0.03665149,399.79596,2.434621,0.11803885,140.80019,119.8499,-16.616632,20.259012,1.9723465,1.5818131,2.4738655,2.3701906,2.1985927,137.33424,416.3751,203.69162,509.69345,744.4944,0.0898181,0.13205619,1.7916737,18.90272,0.5528262,10.277796
1963,0.9876003,0.037591897,399.88736,2.4752862,0.23835096,107.51681,51.036217,-9.092358,-9.532898,1.9758657,1.6108694,2.471826,2.4152064,2.275567,142.36276,494.3426,190.71382,56.47242,274.4636,0.08295578,1.0463295,5.0557895,39.527332,0.3601771,9.096022
1964,1.0379589,0.052168,400.03268,2.4730098,0.18662338,130.26047,74.54326,-18.271755,-26.008911,3.3920498,2.4203613,3.2460637,2.5997064,2.2273622,135.59181,544.1109,204.68857,2425.2056,1515.8448,0.18008204,0.28748196,6.313826,74.209885,-0.25323004,11.23513
1965,1.0358452,0.042749584,399.83295,2.50997,0.070312485,79.35354,65.48472,-11.958416,-35.680367,1.805937,1.4050682,2.1051319,1.8950447,1.6957102,105.06792,404.7147,35.1398,457.2666,904.9686,0.17423584,0.7869644,7.144885,63.801796,-0.2189203,7.6941695
1966,1.031749,0.04814063,400.8981,2.558449,0.35510194,74.81985,90.05428,-23.714947,-23.111856,2.111399,1.6529367,2.4457633,2.3082097,2.142758,133.51543,512.7201,182.38126,216.94576,674.1832,0.1052691,1.0160517,5.3621864,42.31997,-0.48042092,8.913318
1967,0.9877504,0.036938954,399.79828,2.4768527,0.23531644,44.907616,84.57234,-16.277546,1.034663,2.6864293,2.0175755,2.8797314,2.5310683,2.2702613,140.10596,476.08984,105.31087,710.1432,642.5401,0.110237755,1.601722,7.529115,57.945965,0.0702347,8.399427
1968,1.1143987,0.042323615,399.91034,2.3916106,0.23880908,64.156815,104.95541,-16.925804,-5.599692,2.9871051,2.025176,2.5203445,1.8878949,1.5809078,94.746376,548.1476,103.81089,518.8268,439.18134,0.1484273,0.9540634,8.745989,79.88426,-0.051650237,8.773148
1969,1.0145657,0.031599652,399.29712,2.559266,0.34830555,113.40189,58.307556,-26.259228,9.039492,2.715657,1.959894,2.6656756,2.2310076,1.9586098,119.98051,517.20355,125.92743,330.11237,765.9046,0.1347318,1.4328363,8.20405,65.82824,-0.057522368,10.140842
1970,1.0266199,0.039849646,399.995,2.468839,0.098421276,62.132957,45.793034,-31.279413,-13.357241,2.4033291,1.8694048,2.766111,2.5242896,2.3014033,142.85965,578.88525,40.389427,335.26984,780.8595,0.17809668,0.6319897,7.140631,68.85093,-0.4216358,8.008757
1971,1.1377099,0.04253807,399.83456,2.4501977,0.15790084,107.0825,45.672104,-23.553358,-30.00484,2.1552103,1.6987194,2.5505834,2.3362808,2.1221027,131.82748,427.9934,106.30876,568.04724,215.59941,0.09738699,0.4058579,3.3561234,29.331121,-0.48846155,10.549646
1972,1.0307329,0.03876825,400.0647,2.389817,0.11350776,173.00098,89.70029,-17.067913,102.59679,1.5813421,1.3268144,2.1851544,2.206386,2.0669389,129.75093,435.17065,56.291065,160.54459,284.66754,0.11276746,0.4103542,5.7629848,61.53612,0.085289314,8.574723
1973,0.9614447,0.032768786,399.52557,2.4533935,0.08996366,104.783646,68.330986,-19.121677,-11.37869,3.025821,2.1493375,2.8677373,2.3302982,2.0165,122.93349,516.9416,119.02165,60.068745,808.58594,0.34187415,0.79379964,12.224315,161.5738,0.09643884,6.640564
1974,0.9747284,0.041572325,399.6465,2.4606729,0.05721883,187.58762,86.51876,-21.6908,-23.20873,2.8358865,2.0867224,2.886428,2.461932,2.1766543,133.68643,503.12485,56.72513,121.2433,273.60837,0.11795864,0.77307796,5.6676626,47.755177,0.08849368,8.859045
1975,1.1181568,0.04195857,400.3938,2.616042,0.25366044,128.64183,56.212006,-17.819,7.1500807,2.161105,1.703116,2.622198,2.568105,2.4399047,152.66927,476.1623,111.13863,142.27907,458.51334,0.18637624,0.5634123,7.689757,88.724686,-0.18069434,9.938795
1976,0.98459643,0.021855945,400.39072,2.411037,0.1258603,155.51248,24.038046,-13.31163,-48.569942,2.7018433,2.1059678,3.104771,2.93578,2.74573,171.13692,484.2564,84.10622,121.17499,167.69121,0.24906011,0.391187,6.443718,116.33559,-0.606068,7.1129656
1977,1.1952803,0.044142883,400.00067,2.5137167,0.1623824,121.260574,103.81792,-22.641506,-9.680006,2.5666742,1.9547799,2.8579795,2.6060767,2.38706,148.09076,425.9291,79.61334,80.95152,416.83856,0.34793705,1.5539579,17.543129,175.03816,0.4528061,7.363355
1978,1.0616257,0.04050533,399.84033,2.5892916,0.21456912,103.449326,76.30489,-18.24733,14.871806,3.2268417,2.2337794,2.947337,2.3759146,2.0513937,124.834045,502.8051,31.214804,560.5632,1123.9579,0.15887061,0.52940184,6.82268,70.634995,0.8660593,9.1893835
1979,1.2053145,0.023719478,400.03687,2.5431335,0.1982834,96.80607,86.21048,-24.7393,-6.7605715,2.9300175,2.1128166,2.8678486,2.379053,2.075932,126.88251,380.49338,66.37519,20.928381,31.983362,0.14480092,0.7988881,6.5476546,59.668922,-0.4489294,7.9701004
1980,1.0948584,0.038620584,400.07968,2.4083238,0.2616136,98.626144,76.363464,-20.69459,33.64323,2.228774,1.6809075,2.4230428,2.2282238,2.0378404,126.48026,526.6694,131.93388,589.7933,332.86172,0.24820797,0.98332727,10.806538,104.83215,0.22142228,8.179007
1981,1.0223833,0.03359738,399.89264,2.4099627,0.35388327,123.65353,41.65812,-21.865314,-1.4164205,2.4896185,1.9009349,2.7707264,2.448532,2.187492,135.2316,572.90216,81.363075,704.4137,2161.3052,0.09928261,0.7032725,3.8255272,30.559818,-0.4870758,9.200786
1982,1.1545132,0.03439864,400.0882,2.5095377,0.18249626,103.52848,67.537254,-19.254587,3.6072927,2.6808238,1.937294,2.604751,2.0795808,1.7779944,108.185936,400.19608,45.38961,264.18594,405.2889,0.19954538,0.22919674,3.8020358,51.28297,0.18822066,6.421164
1983,1.0130943,0.0570949,399.9685,2.504097,0.15889072,111.92828,31.090237,-23.844559,-24.835527,2.3185384,1.7657942,2.535132,2.140592,1.8577703,114.04402,486.0091,71.63275,290.95792,150.15837,0.12481712,0.74074596,6.710395,61.02703,0.8399202,8.807535
1984,1.148534,0.05391071,399.80377,2.4500122,0.40158457,117.19716,68.81929,-24.961975,31.829681,1.5818762,1.3009079,2.1555371,2.2971418,2.2768023,143.65263,383.29343,123.265724,193.39413,715.7129,0.16277364,0.43173227,5.266774,51.98236,0.058040775,7.7949166
1985,0.8402585,0.029812742,399.9537,2.467971,0.115908146,68.690704,97.850235,-5.8786764,-26.208456,2.2365053,1.8163906,2.8110592,2.6916642,2.5032392,156.45657,466.64496,41.17169,292.79288,913.6291,0.09997253,0.21798483,3.5835075,44.38119,-0.5713733,8.869719
1986,1.0567445,0.039359316,399.32043,2.0014286,0.12967506,44.866676,55.06066,-12.522185,13.579557,2.4862583,1.9329609,2.797423,2.3183503,1.972111,120.861694,544.28986,195.06172,404.0216,357.50778,0.3796392,1.3943017,14.360903,134.76848,0.40314072,5.7845864
1987,1.0587022,0.038322005,399.6683,2.4155176,0.072187155,93.91615,60.802986,-18.177893,17.805857,2.5432694,1.907563,2.74041,2.4962354,2.2792006,141.32109,516.2165,57.444824,381.94965,932.2301,0.14960808,2.3085942,11.500276,90.011375,0.29636115,8.235955
1988,1.0885876,0.05043424,399.94418,2.4783945,0.2081091,19.907532,128.51184,-14.792523,-2.2914252,2.0819144,1.6078202,2.392706,2.1981952,2.0111585,124.924416,520.6569,71.168945,574.1491,1527.2961,0.15833905,1.3377395,6.572609,51.243176,-0.19207561,8.881186
1989,1.0912203,0.042054437,400.30185,2.4997034,0.15607825,89.05934,89.23469,-20.876644,22.189714,2.2528322,1.7199281,2.5619292,2.3807092,2.1924257,136.31369,582.06287,58.61709,304.83234,887.6166,0.16399541,1.5339146,9.994324,81.964584,0.2252926,9.788881
1990,1.1635618,0.047202088,399.4015,2.485398,0.17365277,113.84773,48.535927,-31.156656,-14.169701,2.4338682,1.9128679,2.8681378,2.517991,2.200714,135.88976,589.3206,41.520405,387.7083,1032.8806,0.14910725,1.1718279,7.6601915,62.841316,1.682382,10.441613
1991,0.95236015,0.02098337,400.3693,2.5132115,0.09056099,67.59059,90.47511,-9.060764,36.996483,2.6396847,1.9761393,2.8828778,2.6225646,2.388925,148.13037,417.26807,128.2327,76.43184,246.97734,0.19487204,0.8121026,6.9934807,63.466316,-0.573298,7.9976325
1992,1.2321014,0.04711696,399.969,2.4943817,0.33982128,141.61803,91.74118,-37.112263,-27.492315,2.347695,1.7318928,2.4336312,2.0899491,1.851778,113.976685,556.53656,200.10072,200.80928,2020.4578,0.26140568,0.5051791,8.2999935,98.17576,0.19116998,7.1509085
1993,1.158246,0.05258932,399.61926,2.4825997,0.066807136,127.45077,105.70437,-27.707947,-29.641247,2.0509207,1.6243725,2.5695648,2.5773418,2.47445,155.17761,492.96713,79.11891,64.22591,423.2072,0.11107572,0.64034766,5.7648954,52.73183,0.2784884,8.48186
1994,1.1424252,0.035450794,399.96542,2.4894235,0.21804813,98.52126,83.50687,-32.838734,-23.54916,1.7142906,1.3961455,2.2600353,2.3555512,2.321859,146.3178,566.5945,137.37337,111.60669,1160.3466,0.18143344,0.36594707,6.7022567,95.41256,-0.36197147,8.300426
