config,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
666,1.2110901,0.053910725,399.84326,2.4577482,0.14088911,116.321594,104.836205,-20.95697,20.173346,2.997912,2.2214274,3.1131427,2.5435379,2.1758945,133.00815,526.82764,78.40079,235.71494,610.00684,0.11164025,0.075550824,1.642778,32.84875,0.530846,10.132846
667,1.0419399,0.03706416,399.7582,2.5248432,0.14000751,146.32532,91.26424,-9.702288,23.34632,1.7941202,1.4224775,2.1768384,1.986632,1.7775055,110.32957,505.33286,320.9145,484.68124,633.8163,0.14172955,0.58683074,5.977934,55.838264,0.12734511,7.6448517
668,1.1495957,0.04232181,399.84726,2.537529,0.19088373,67.31261,117.24638,-9.334294,13.487111,2.8054347,2.055108,2.8579433,2.390449,2.0866146,127.94383,517.32227,119.4082,613.26685,241.3145,0.10219123,0.08767559,1.8180907,39.262825,0.5633378,10.336069
669,1.1394255,0.031345382,400.0137,2.4766946,0.21817914,83.35438,75.50127,-16.103754,18.017399,2.1735642,1.7119024,2.6165237,2.4543808,2.2598405,140.71246,578.3213,246.92078,239.1482,495.799,0.060147952,0.6840753,3.173331,24.666464,0.087491706,11.155432
670,1.1003128,0.043422487,399.99915,2.4605875,0.2613814,71.931885,83.686485,-13.893163,25.815634,1.6851885,1.4292707,2.4302635,2.704916,2.7869751,176.90627,541.24,225.98843,270.00763,894.69745,0.19517629,0.36443096,5.5242357,63.124817,0.40639153,10.033117
671,1.0387511,0.04468569,399.97202,2.4058683,0.14921859,92.26427,82.01238,-15.097577,52.776398,2.5426435,1.9919161,3.0306726,2.9630313,2.8127863,175.98058,570.7877,80.0385,450.71426,819.4745,0.1195067,0.8375295,6.2389355,52.891457,0.4284195,10.794856
672,1.0472724,0.03924695,399.92398,2.473272,0.08169655,69.99121,96.57059,-12.506034,44.263268,2.8492622,2.0972655,2.9720805,2.6204941,2.357511,145.54446,479.2381,127.73448,583.286,716.31805,0.2525536,3.2369492,14.653677,112.40714,0.7291677,10.193207
673,1.1740739,0.045693,399.91296,2.484924,0.13760205,70.947,115.314926,-19.49714,-0.70077544,2.077704,1.5876395,2.3271122,1.9924018,1.7285131,106.35111,516.48535,252.72346,743.7228,254.46548,0.30638504,1.510306,17.342257,170.61452,1.0564944,9.988332
674,1.084235,0.039512586,400.47906,2.5341744,0.32821485,76.49447,22.134163,-10.640516,19.703257,2.587331,1.9931996,2.9970193,2.8759809,2.7106602,169.18372,554.3123,46.606087,563.0371,381.26697,0.03037621,0.13682328,1.5694492,15.300919,0.1019521,11.011642
675,1.1146852,0.014156723,399.96234,2.4840841,0.11967114,92.24509,104.28805,-12.685553,25.81081,2.6827483,2.0164037,2.9028673,2.5403218,2.2646315,139.76532,548.2079,138.89447,529.71704,816.3297,0.19199459,2.7890768,10.562209,79.69623,0.5537274,10.018858
676,1.1242571,0.03653961,400.0663,2.4773173,0.1718645,82.217674,76.361855,-12.29106,14.0021,2.9980602,2.174287,2.9853883,2.5096421,2.2075608,135.35025,516.03754,170.8073,790.0077,367.09634,0.25622576,3.3639884,15.392874,118.349045,0.48968968,9.878014
677,1.0834279,0.03483578,399.9938,2.4828732,0.11932571,45.311836,82.3557,-9.792456,-13.650846,1.6455173,1.3166306,1.9981277,1.8131025,1.6247879,100.82849,450.2538,150.64012,248.89633,451.50357,0.16335632,1.2477404,8.655388,72.69135,0.7317917,9.262845
678,1.1194154,0.04827925,399.974,2.534481,0.14597932,92.09764,113.11336,-15.229121,15.968152,2.9894497,2.2076502,3.002052,2.3791003,2.0148072,122.37129,528.18866,140.754,136.98741,915.34454,0.2509102,0.54903054,6.8784895,70.32688,0.5597102,9.729193
679,1.1185344,0.039538916,399.9461,2.4705024,0.10512086,123.19143,120.972984,-17.556286,29.829914,2.401711,1.9331944,3.0080888,2.9768791,2.8437457,178.25764,607.4849,221.61047,613.905,391.64032,0.20956519,0.1767555,3.6611946,68.77452,0.3007225,10.674455
680,1.1504666,0.043092825,400.035,2.474937,0.49069175,27.772053,106.54592,-23.589378,13.020146,2.4372258,1.8976355,2.8386579,2.5962667,2.364564,146.81332,564.3136,222.50247,318.40393,440.24512,0.035382036,0.028975014,0.6288091,11.743956,1.0274631,10.246637
681,1.0924301,0.04219177,399.9621,2.4509664,0.26363266,69.55282,78.86719,-15.28528,3.2543159,2.3585505,1.8592104,2.827457,2.6153922,2.386127,148.36922,555.34753,127.23989,278.4721,384.82535,0.12994304,0.76352483,7.2759056,66.56773,0.5035306,9.792485
682,1.1237466,0.06981063,400.02786,2.470508,0.21527426,127.41646,83.5221,-21.62398,41.85334,1.926288,1.6822189,3.0515707,3.709055,4.090706,261.42905,526.60596,38.055107,798.11444,446.58295,0.09068486,0.1047976,1.8495033,28.156845,0.93487966,12.298653
683,1.07099,0.040287767,399.9222,2.4714787,0.0996146,125.29398,66.232834,-13.486796,27.694305,2.0351822,1.6317574,2.5848951,2.5849073,2.476152,155.35922,549.4448,43.133575,524.13904,626.48816,0.06421544,0.12115059,2.1024861,27.426264,0.97438335,10.226982
684,1.1060841,0.04094062,399.9164,2.5066273,0.14985502,123.63407,51.560516,-16.421585,25.261555,1.8138126,1.4340496,2.2269285,2.1447594,2.0017648,125.00045,563.05994,439.29874,170.7751,568.297,0.13766924,1.3450087,7.982488,64.32295,0.6670226,10.496225
685,1.0107312,0.03804781,399.94937,2.4642057,0.08871673,97.36928,71.04158,-9.201565,22.71035,2.2086504,1.7323866,2.6286256,2.5376942,2.3932788,149.56552,506.3838,221.0669,536.5611,437.0103,0.11798686,0.5495849,4.420196,37.98257,-0.27960852,10.78985
686,1.0872021,0.048943006,399.8742,2.4869764,0.13842407,85.687,97.05994,-6.2053633,-3.8710275,2.034052,1.563305,2.345417,2.2481341,2.110153,131.66597,555.68555,99.10324,163.77554,767.64703,0.18468164,1.0257428,11.52219,111.27429,0.52859384,9.034082
687,0.9845252,0.03506517,400.11124,2.4875693,0.14963894,145.57553,75.94069,-10.486338,19.883793,2.3339906,1.827953,2.750757,2.6530716,2.505438,156.58287,506.1585,95.59297,308.73444,520.95374,0.16266933,0.81578225,6.184386,52.566986,0.24422331,9.373568
688,1.0772461,0.040448744,399.90622,2.4827278,0.1256248,22.506369,31.904974,-15.754788,47.772755,2.6922488,1.9681308,2.715391,2.17388,1.8419491,112.23283,486.03436,135.88422,264.81598,343.9421,0.14300783,0.21955004,4.185945,61.967323,1.1167691,9.557861
689,1.0669708,0.03842274,399.99493,2.4787393,0.08152006,145.22229,50.81701,-7.8386025,-24.34376,2.0590866,1.6458191,2.5274568,2.412012,2.247924,140.3456,463.71597,67.025925,424.52887,144.23038,0.11060326,1.4300301,6.1889315,47.094124,0.674893,9.814989
690,1.1796477,0.04354523,399.95935,2.4474487,0.21844077,86.14966,87.94491,-15.381441,7.051526,2.4400954,1.8637615,2.7168775,2.453947,2.2263825,137.99088,540.79956,300.10397,107.145065,901.7709,0.1570794,1.3828875,8.176188,65.974686,1.379751,9.713966
691,1.1080523,0.044759948,399.70416,2.4742208,0.13832137,89.156395,89.03238,-10.808157,2.0720646,2.355968,1.9005172,2.9891744,2.7544715,2.4338174,151.15439,541.4325,200.63908,284.48663,422.27008,0.23234639,3.0937126,15.641031,122.5219,0.49323368,9.895052
692,1.1259394,0.036366083,399.8614,2.5395846,0.3026529,97.51473,80.70868,-8.323897,-8.266672,2.3063164,1.8437582,2.863677,2.8086357,2.6568394,166.30058,627.29376,112.5005,235.58713,531.01685,0.28082258,4.211243,21.399052,167.89975,0.53125167,11.607888
693,1.0492198,0.0544839,399.93655,2.493216,0.25611463,52.324413,72.12209,-15.086565,31.956562,1.7658851,1.4738616,2.3651156,2.2635655,2.038772,127.18101,498.22827,85.971924,116.60384,1060.3279,0.22016987,0.8325526,10.4876995,107.1765,0.7137119,9.34112
694,1.0993931,0.041566163,400.06885,2.4738395,0.09583881,101.85393,53.221447,-13.937427,32.690655,2.453289,1.9588897,3.0392592,3.0344033,2.92985,183.87154,469.27847,85.50122,590.79407,284.4954,0.15138888,2.9016104,10.678799,79.87602,0.13565639,10.239286
695,1.1855469,0.050630134,400.0772,2.4742424,0.19957013,90.45528,75.04167,-16.747019,33.14041,2.6912951,2.0637298,3.008181,2.5871587,2.264813,139.4166,529.8087,93.80524,1168.9612,294.48138,0.109197415,0.9124896,8.078766,73.34622,0.85724527,11.911555
696,1.1396189,0.042169787,399.95593,2.4690237,0.698588,74.364296,96.18355,-16.356375,7.117453,2.7667403,2.124538,3.1657653,3.0121713,2.8239017,176.07686,590.1706,122.58211,108.86527,1113.4545,0.2580937,2.1755996,15.057436,125.66716,0.27844656,10.744858
697,1.0749611,0.040682934,399.78067,2.4722676,0.2244246,82.70484,77.82673,-18.48755,38.10312,2.2061753,1.7197326,2.6429558,2.5040488,2.313849,144.18161,521.3583,196.15826,221.83212,658.79767,0.25579554,2.0718226,12.224556,98.05006,0.4165306,9.036993
698,1.133466,0.05030488,399.90186,2.4849343,0.18357329,122.02848,93.0104,-14.991531,26.788136,2.5387287,2.0568967,3.1778123,3.0750976,2.891828,180.9036,641.50903,146.70149,253.82454,723.8164,0.14477834,0.2119447,3.946647,61.621986,1.379967,10.513438
699,1.0932386,0.041570492,399.92096,2.4729702,0.13531418,80.74088,92.617744,-22.982367,58.51551,2.0416234,1.5715914,2.2958791,2.0519931,1.8487762,114.44987,555.57605,132.94998,213.13535,726.571,0.11646012,0.15567818,3.2030716,60.303856,0.49373007,8.831708
700,1.1511841,0.039887793,399.82053,2.4971104,0.2901623,97.26333,73.117256,-11.059294,17.879269,2.463546,1.849468,2.6215835,2.1290896,1.7989391,109.86558,578.0177,92.53594,335.055,1755.5114,0.10862938,0.7129283,5.081727,42.833008,0.6639116,10.591527
701,1.0814129,0.042510968,399.78705,2.4570363,0.22877462,65.63846,65.89152,-16.077316,25.919827,1.6988761,1.3639562,2.2435584,2.4577765,2.4980881,157.8712,530.8695,110.23147,921.61017,126.41737,0.18616763,0.40699658,5.622881,60.817738,0.92989683,10.5538
702,1.0661099,0.038239203,400.24008,2.4607797,0.26193047,54.097595,117.49284,-12.781282,30.260279,2.3116326,1.8391178,2.8814702,2.9811006,2.9259343,184.02884,560.6627,247.78093,129.13063,587.7977,0.12210517,0.523428,5.9330187,57.734486,0.37870896,10.87429
703,1.1726081,0.04864227,399.8933,2.5407429,0.18941325,43.253677,108.120155,-13.939089,2.9603324,2.353908,1.7894398,2.5454993,2.1850424,1.9314293,118.848366,469.43488,71.47038,134.80356,277.4333,0.028819079,0.12106812,1.5297478,16.22208,0.8100918,9.252536
704,1.0185425,0.049454994,399.7542,2.466851,0.25202698,83.10663,64.75487,-10.484176,25.169538,2.3724823,1.8461415,2.7330973,2.4611797,2.2239366,137.80905,564.54626,52.313835,837.2326,191.24228,0.07384894,0.9794011,4.1662207,31.828852,0.34190843,11.470148
705,1.1511075,0.049199842,400.092,2.4477482,0.27355537,48.756645,58.950317,-15.962787,41.840885,2.6455963,1.9168184,2.5728295,2.0365624,1.7315843,105.14799,527.6146,89.4265,987.3075,482.53207,0.28480282,3.2147305,18.966698,152.96384,0.60524714,9.260703
706,1.052331,0.038616676,399.7531,2.469547,0.37075472,132.59827,78.982895,-10.828066,15.344315,2.9683692,2.2224555,3.144938,2.6603482,2.3282638,142.82753,498.3376,136.60046,393.6532,738.0384,0.28500956,1.9668725,14.302536,120.292946,0.75234854,10.305151
707,1.1202548,0.044728685,399.71313,2.559251,0.12628862,71.237686,75.285614,-13.146311,-5.1347547,2.686603,2.0221767,2.9257083,2.5788317,2.3058295,142.45331,490.96637,219.39258,583.80725,306.8695,0.2616759,1.2999852,12.887301,120.41142,0.3560771,10.52337
708,1.0910988,0.046052635,400.29053,2.5232449,0.15737042,102.54502,57.168007,-23.021715,47.175743,3.343413,2.4508448,3.4493954,3.0301285,2.7208652,167.73746,569.2948,138.92026,303.10986,634.39545,0.1452816,1.0367644,8.858274,77.88102,0.5155768,9.981463
709,1.122517,0.04274305,399.66977,2.5077672,0.35867658,88.54038,69.27235,-15.610163,8.598874,2.2088368,1.7411382,2.6454291,2.302092,1.974638,121.726746,563.6409,49.99867,270.6717,508.9903,0.14942618,0.43643337,5.535467,57.253105,0.3605408,9.710701
710,1.0692828,0.038912535,399.926,2.4945168,0.12751442,95.342026,56.40351,-18.32961,32.4862,2.4033618,1.793636,2.5866501,2.3394516,2.127,131.76654,478.9582,149.16724,89.04371,623.454,0.118216515,1.2395785,6.405169,50.23022,0.6186564,9.935849
711,1.0258515,0.045651723,399.87802,2.4407744,0.13810651,56.894176,90.86402,-17.135113,43.137108,2.964428,2.277212,3.3342674,2.967418,2.663777,164.78595,466.0057,187.89314,434.02753,873.7804,0.19740316,0.66003025,8.729995,90.4211,0.60010374,10.456632
712,1.0806401,0.04041671,399.962,2.4794319,0.3352859,81.653336,46.02903,-17.671192,28.747326,2.228108,1.6597162,2.3189712,1.9842303,1.7557776,107.92413,454.03027,200.94754,968.64465,283.82095,0.13170782,0.71761847,7.984844,77.590164,0.37401995,9.805143
713,1.0456601,0.04715047,399.91568,2.470518,0.08457842,72.37511,107.7549,-12.10343,9.513151,3.011566,2.1993444,3.0309052,2.5491996,2.2380764,137.21855,541.3014,219.76208,209.53421,1089.4163,0.124596044,1.4343188,6.9936433,54.523968,1.2280369,9.981456
714,0.93179023,0.03524611,399.90082,2.4274836,0.14710936,81.77171,27.15978,-10.061544,56.441578,2.5971875,1.9694103,2.7973797,2.310262,1.9792297,121.182846,556.0088,26.675457,277.9684,597.4665,0.14176269,0.06755284,1.3283135,26.017374,0.7061121,9.783583
715,1.1674016,0.045153696,399.70068,2.508889,0.17407286,109.48518,42.63089,-20.799967,28.008978,2.316481,1.7589109,2.5746932,2.3582158,2.1591752,134.02914,544.9376,91.62517,527.7311,240.7122,0.09388976,1.3934116,6.988416,54.500263,0.24373642,9.657149
716,1.1007812,0.041669462,399.99185,2.505364,0.16813512,71.5707,30.341442,-21.614216,28.846249,3.976792,2.774065,3.7192006,3.1192784,2.7462718,168.10022,533.99646,45.613094,758.9175,418.8549,0.10138293,0.6868297,6.8814363,63.960144,0.36558172,10.836073
717,1.1436393,0.039023552,399.86752,2.4654462,0.15072027,70.36849,131.57465,-11.384214,25.346163,2.7544107,2.1101568,3.1445432,2.921919,2.6965337,167.68456,499.89996,95.93828,281.89194,355.41846,0.1638431,2.1940775,11.632125,92.4548,0.15148142,9.943143
718,1.0836804,0.047991224,399.93915,2.4110684,0.25481144,38.726402,128.00833,-14.277718,8.218498,2.8047948,2.0344658,2.791375,2.313975,2.0161328,123.3535,489.46948,29.656317,138.08224,646.06915,0.08919547,0.057947338,1.4787985,27.983288,0.6647623,9.326213
719,1.1558776,0.04427448,399.98306,2.4549005,0.24933329,107.92588,84.22589,-16.69491,40.1244,2.719047,2.0073922,2.7983716,2.343949,2.0468898,125.54083,557.7806,79.71332,558.8115,420.63925,0.19259866,0.8905916,8.508115,77.82329,0.32995802,9.823955
720,1.0480204,0.061262865,399.84543,2.4718525,0.23946504,60.233593,88.038574,-11.343081,21.289219,2.5103784,1.8638389,2.6220288,2.231195,1.9631424,120.67297,558.14905,122.20967,306.79538,938.5013,0.1273593,1.3237997,6.388234,49.598316,0.6858233,9.941057
721,1.1340482,0.04608481,399.92474,2.488051,0.3079336,106.03994,71.83,-11.670866,16.252094,1.9962314,1.6073068,2.4307888,2.1830297,1.942476,120.39055,558.84406,111.0874,289.42294,721.8485,0.18898061,0.29895037,6.0472555,109.877975,0.74408704,9.045573
722,1.1174642,0.044039324,400.0192,2.4757435,0.13023798,33.496635,101.16536,-16.591629,19.66763,2.2045372,1.6510086,2.3696456,2.0477233,1.8112322,111.6063,560.9463,162.56465,556.41156,292.1734,0.26336935,1.5143518,8.435985,67.07466,0.76170146,10.935052
723,1.1305369,0.060820438,399.9856,2.4934263,0.26338544,46.19552,92.27986,-11.9338255,-0.3369166,1.6863244,1.4303595,2.4082365,2.5939803,2.5881915,163.5983,574.8747,180.73856,176.58025,825.3911,0.10058087,1.1654198,6.845885,55.014515,0.6317697,11.01071
724,1.0638067,0.03818958,399.82275,2.4737618,0.22887035,38.904125,86.02504,-20.709919,56.095,2.5313704,1.9663231,2.9459434,2.694614,2.4441934,151.75374,446.42157,92.64148,699.8231,332.13702,0.038225256,0.06215216,1.1449106,15.839824,0.7983019,10.463609
725,0.97833127,0.034068227,399.89575,2.469483,0.13976467,78.67551,84.9656,-8.176424,12.00996,2.279971,1.7974752,2.7087529,2.3802373,2.0782185,128.3382,548.3153,173.6239,837.77844,275.48837,0.052930605,0.5353146,3.3890357,27.606415,0.30700776,11.149305
726,1.0198829,0.035416376,399.9101,2.474423,0.106747724,79.60223,68.494225,-7.5049653,27.16821,2.6571734,1.9877656,2.7681675,2.2675629,1.9494667,119.25609,482.04364,221.51697,332.6259,324.79102,0.17752737,1.4469023,10.767323,91.60677,0.43611002,7.734868
727,1.117471,0.040341586,400.02643,2.4769535,0.22837779,101.438866,91.184494,-20.285242,41.690895,2.039476,1.6347988,2.548216,2.5581787,2.4711924,155.0708,569.9435,49.754692,588.46936,436.2964,0.07289618,0.4402668,3.6724083,32.148987,0.32980666,10.322836
728,1.111193,0.036822848,399.77832,2.4430895,0.20947194,74.787735,118.98427,-14.318388,24.79626,2.256022,1.7561033,2.5783525,2.2154796,1.927791,118.749794,515.2101,49.96593,138.63783,1004.5368,0.033528786,0.09521034,1.4771606,17.155048,0.40768996,9.83867
729,1.1385992,0.054055564,399.80713,2.4699013,0.29985127,106.62927,92.39928,-14.267248,36.66842,2.6199088,2.1180775,3.1850598,2.9064147,2.6259015,163.11382,535.7996,65.35072,237.6252,890.26013,0.039223768,0.26392612,2.710315,26.35117,0.8271831,10.694632
730,0.9938862,0.06089295,399.49628,2.7342587,0.16553691,47.136997,88.19328,-10.442366,23.394207,1.8302549,1.5180504,2.528171,2.7015536,2.6888092,169.86841,456.03793,136.39728,708.92737,568.21716,0.163955,0.54602355,5.094886,47.101707,0.31783354,11.5061245
731,1.0555701,0.043741733,400.0328,2.4672961,0.20600455,70.32898,101.07854,-14.338011,51.836403,2.1693892,1.649917,2.400732,2.0833793,1.8349006,113.140015,557.6007,121.3575,386.18774,667.4794,0.06237329,0.82773864,4.498438,35.633476,0.26015064,10.969089
732,1.1341506,0.0376549,399.7626,2.489475,0.116574824,83.94948,74.86848,-20.090408,42.3943,2.2417183,1.7668161,2.6807377,2.4387176,2.1948113,136.25027,509.75488,161.49504,762.0006,332.95026,0.1639962,1.7385571,9.218485,74.08666,0.73743707,9.8712635
733,1.0961035,0.040183384,400.43207,2.4546647,0.36782187,97.28157,16.6336,-15.278488,47.38103,2.8161542,2.1117268,3.0485046,2.8002155,2.569849,159.48042,573.02924,145.06448,196.56635,688.5458,0.1613121,0.59877837,7.769984,81.311356,0.3237578,10.124697
734,1.0871985,0.041484904,400.0285,2.4513144,0.19471349,80.375374,89.14386,-13.672674,25.276945,2.5738034,1.9349315,2.797082,2.5049448,2.2721527,140.61856,473.02594,57.835106,485.39777,794.93677,0.02625615,0.27151987,1.5859259,12.692322,0.91981584,10.1777525
735,1.06114,0.040227037,399.88144,2.488845,0.13667765,71.19816,79.26134,-12.756466,28.714163,2.4085636,1.9639022,3.1954439,3.1539612,2.919251,182.68489,519.56366,80.649124,183.62074,633.13116,0.19714029,3.023698,14.164151,109.069176,1.4049878,11.135903
736,1.0774462,0.043839063,399.83902,2.4263065,0.23090068,45.82459,123.6346,-15.015096,45.33071,2.738376,2.0647588,2.9555116,2.5799172,2.3016934,142.00691,466.5711,49.069843,428.63226,464.27872,0.16935234,0.70224583,7.462535,73.83191,0.64619935,9.697767
737,1.1394682,0.06632465,400.02084,2.4716296,0.24898708,79.51414,74.99516,-16.631977,23.320797,2.0745165,1.6808094,2.6042275,2.5067844,2.3455966,146.6374,458.4112,171.29723,187.13731,703.0634,0.12878668,0.32624513,3.998387,41.242493,0.4544417,9.841509
738,1.0954342,0.011028113,400.04584,2.4619975,0.26343602,86.99082,73.39739,-14.614232,41.84675,2.037318,1.6537228,2.6774797,2.8529885,2.8827803,182.0953,478.97226,63.934326,673.3766,604.0956,0.10900263,0.63893205,6.285098,59.866005,0.355409,10.500963
739,1.0739884,0.040957272,399.98416,2.4945617,0.20790729,65.412895,71.56093,-22.158695,48.604286,2.2468824,1.7461154,2.6123576,2.4373796,2.2492828,139.98251,510.70013,55.52696,443.121,517.9392,0.13035919,1.3716059,8.215508,66.158264,0.7466416,9.99325
740,1.1975288,0.048555724,400.03473,2.4688888,0.2334784,87.60103,92.16189,-23.965515,17.003922,2.1403172,1.7418296,2.7601902,2.8120625,2.7398312,172.2524,567.9634,46.00948,581.70166,378.29022,0.18205991,0.5928002,8.006395,85.71459,0.3731475,10.745995
741,1.2436178,0.036574263,399.93805,2.4661512,0.1651937,138.25566,55.492195,-13.325708,23.886316,2.1884751,1.7940668,2.7584372,2.6491432,2.4814553,155.19238,620.4918,280.29944,553.3524,438.5814,0.15269898,0.62979335,7.397662,80.827255,1.2738205,10.799522
742,1.2200091,0.05313893,399.88855,2.4700894,0.13065913,105.96853,132.11948,-18.57714,4.5404015,2.380462,1.8647869,2.8056045,2.464582,2.1533778,132.96199,551.5946,159.85777,69.67528,427.55865,0.21068788,2.3484378,13.745381,111.10889,0.5320531,10.339055
743,1.0376816,0.03823952,399.76544,2.474634,0.12389473,85.48927,50.86207,-10.080902,25.420109,2.4251964,1.8595928,2.7372203,2.4046998,2.1315646,131.62483,515.991,168.77707,102.96614,274.683,0.20589757,2.2863004,14.449188,118.55454,0.83180076,9.345287
744,1.0651968,0.038656093,399.8903,2.4960675,0.15940711,81.202194,28.982197,-8.114197,26.878002,2.46528,1.9977055,3.2569168,3.262666,3.0799012,193.14417,523.625,54.855186,212.58,559.09247,0.10984218,0.53393096,5.790757,55.287758,0.61314565,10.409027
745,1.1496085,0.04259921,399.9614,2.4662466,0.22395103,72.566055,131.23654,-23.831617,1.9831593,1.5372398,1.3169595,2.3269925,2.6680794,2.7590458,175.324,436.0595,41.26655,269.52075,751.61926,0.16821265,0.88613737,4.332576,33.66059,0.46160355,10.113092
